brand,model,year,price,mileage,fuel_type,transmission,engine_capacity,body_type,location,condition,seller_type,color,features_count,vehicle_age,tax_era,brand_category,fuel_efficiency,is_popular_model,log_price,age_group,mileage_per_year,mileage_category,brand_age_interaction,is_premium_combo,engine_category,fuel_efficiency_enc,tax_era_enc,mileage_category_enc,engine_category_enc
Toyota,Allion,2017,1929069.0,61695,Petrol,Automatic,1000,Sedan,Negombo,Used,Individual,White,9,7,Medium Tax Era,Standard,Medium,0,14.472548579461709,Mid (4-7yr),8813.57142857143,Medium,0,0,Small,2,2,2,2
Hyundai,i10,2019,1844973.0,58318,Petrol,Automatic,1300,Sedan,Colombo,Used,Individual,Gold,6,5,Medium Tax Era,Standard,Medium,0,14.427975743216548,Mid (4-7yr),11663.6,Medium,0,0,Small,2,2,2,2
Toyota,Aqua,2020,3699211.0,42426,Petrol,Automatic,1800,Hatchback,Colombo,Reconditioned,Dealer,White,22,4,High Tax Era,Standard,Low,1,15.123630381959515,Mid (4-7yr),10606.5,Low,0,1,Medium,1,3,1,3
Suzuki,Alto,2020,1662552.0,56291,Diesel,Manual,1000,Hatchback,Kalutara,Reconditioned,Individual,White,9,4,High Tax Era,Standard,Medium,1,14.323864930703248,Mid (4-7yr),14072.75,Medium,0,1,Small,2,3,2,2
Toyota,Axio,2018,2629767.0,93243,Petrol,Automatic,1300,Sedan,Kandy,Reconditioned,Dealer,Black,19,6,Medium Tax Era,Standard,Medium,1,14.782406187335202,Mid (4-7yr),15540.5,Medium,0,1,Small,2,2,2,2
Toyota,Aqua,2014,1435087.0,232601,Petrol,Automatic,1300,Hatchback,Kandy,Reconditioned,Dealer,Black,18,10,Low Tax Era,Standard,Medium,1,14.176736729337428,Old (8-12yr),23260.1,Very High,0,1,Small,2,1,4,2
Nissan,March,2012,721643.0,149377,Diesel,Automatic,800,Hatchback,Gampaha,Reconditioned,Individual,White,8,12,Low Tax Era,Standard,Medium,0,13.48928722148137,Old (8-12yr),12448.083333333334,High,0,0,Small,2,1,3,2
Benz,E200,2008,1221071.0,104009,Petrol,Automatic,3000,Hatchback,Gampaha,Reconditioned,Individual,White,12,16,Low Tax Era,Luxury,Low,0,14.015239719413263,Vintage (13+yr),6500.5625,High,16,0,Large,1,1,3,4
Suzuki,Hustler,2020,1626760.0,53585,Petrol,Automatic,1000,Van,Matara,Used,Individual,Blue,5,4,High Tax Era,Standard,Medium,0,14.302101479283039,Mid (4-7yr),13396.25,Medium,0,0,Small,2,3,2,2
Toyota,CH-R,2017,2236808.0,68514,Hybrid,Automatic,2000,SUV,Kalutara,Used,Individual,Blue,12,7,Medium Tax Era,Standard,High,0,14.620560854618684,Mid (4-7yr),9787.714285714286,Medium,0,0,Medium,3,2,2,3
Honda,Civic,2015,1272227.0,62205,Petrol,Automatic,2000,Sedan,Matara,Used,Individual,Black,6,9,Low Tax Era,Standard,Low,0,14.056280252102708,Old (8-12yr),6911.666666666667,Medium,0,0,Medium,1,1,2,3
KIA,Picanto,2011,678238.0,210436,Petrol,Automatic,1500,Wagon,Ratnapura,Used,Individual,Blue,14,13,Low Tax Era,Standard,Low,0,13.427255012181037,Vintage (13+yr),16187.384615384615,Very High,0,0,Small,1,1,4,2
Toyota,Premio,2015,1490341.0,100301,Petrol,Automatic,1800,Sedan,Jaffna,Reconditioned,Individual,White,13,9,Low Tax Era,Standard,Low,0,14.214516181784958,Old (8-12yr),11144.555555555555,High,0,0,Medium,1,1,3,3
Hyundai,Accent,2011,560671.0,217014,Petrol,Manual,1500,Hatchback,Colombo,Reconditioned,Dealer,Black,14,13,Low Tax Era,Standard,Low,0,13.236891343286814,Vintage (13+yr),16693.384615384617,Very High,0,0,Small,1,1,4,2
Honda,City,2019,2876269.0,96332,Hybrid,Automatic,1800,Coupe,Galle,Used,Dealer,Silver,14,5,Medium Tax Era,Standard,High,0,14.872004873806016,Mid (4-7yr),19266.4,Medium,0,0,Medium,3,2,2,3
Hyundai,Tucson,2021,3129505.0,39726,Electric,Automatic,0,SUV,Gampaha,Used,Dealer,Black,22,3,High Tax Era,Standard,Very High,0,14.956385722584232,New (0-3yr),13242.0,Low,0,0,Micro,4,3,1,1
Benz,C180,2023,4364980.125,14183,Hybrid,Automatic,2400,Coupe,Kandy,Used,Individual,Silver,6,1,High Tax Era,Luxury,High,0,15.28912442307696,New (0-3yr),14183.0,Low,1,0,Large,3,3,1,4
Suzuki,Every,2019,1851457.0,103867,Diesel,Automatic,2000,Van,Jaffna,Reconditioned,Dealer,White,20,5,Medium Tax Era,Standard,Low,0,14.431483994768493,Mid (4-7yr),20773.4,High,0,0,Medium,1,2,3,3
Nissan,March,2019,2182788.0,100135,Petrol,Automatic,660,Hatchback,Colombo,Used,Individual,Red,23,5,Medium Tax Era,Standard,Medium,0,14.596113974882579,Mid (4-7yr),20027.0,High,0,0,Micro,2,2,3,1
KIA,Sorento,2017,1580949.0,114967,Diesel,Automatic,1300,Hatchback,Kandy,Used,Individual,Black,23,7,Medium Tax Era,Standard,Medium,0,14.273536490138063,Mid (4-7yr),16423.85714285714,High,0,0,Small,2,2,3,2
Mazda,Axela,2019,2710779.0,95919,Hybrid,Automatic,1300,Wagon,Gampaha,Used,Individual,White,10,5,Medium Tax Era,Standard,High,0,14.812746974321055,Mid (4-7yr),19183.8,Medium,0,0,Small,3,2,2,2
Toyota,Axio,2017,1761152.0,66038,Petrol,Automatic,1300,Sedan,Negombo,Used,Individual,White,7,7,Medium Tax Era,Standard,Medium,1,14.381479266157433,Mid (4-7yr),9434.0,Medium,0,0,Small,2,2,2,2
Hyundai,Creta,2018,1830978.0,113229,Hybrid,Automatic,1300,Wagon,Negombo,Used,Individual,White,8,6,Medium Tax Era,Standard,High,0,14.420361354448332,Mid (4-7yr),18871.5,High,0,0,Small,3,2,3,2
Suzuki,Every,2020,2248982.0,51679,Hybrid,Automatic,1800,Van,Colombo,Used,Dealer,White,20,4,High Tax Era,Standard,High,0,14.62598867199781,Mid (4-7yr),12919.75,Medium,0,0,Medium,3,3,2,3
Toyota,Prius,2018,2133309.0,84104,Diesel,Automatic,1500,Coupe,Anuradhapura,Used,Individual,White,7,6,Medium Tax Era,Standard,Low,1,14.573185322101976,Mid (4-7yr),14017.333333333334,Medium,0,0,Small,1,2,2,2
Hyundai,Creta,2009,546241.0,152561,Petrol,Automatic,1000,Sedan,Colombo,Used,Individual,White,22,15,Low Tax Era,Standard,Medium,0,13.210817379975769,Vintage (13+yr),10170.733333333334,Very High,0,0,Small,2,1,4,2
Toyota,Prius,2014,1446064.0,165455,Hybrid,Manual,1000,Coupe,Kurunegala,Used,Dealer,Black,21,10,Low Tax Era,Standard,High,1,14.18435663228115,Old (8-12yr),16545.5,Very High,0,0,Small,3,1,4,2
Mitsubishi,Lancer,2020,2731035.0,49889,Petrol,Automatic,1800,Sedan,Matara,Used,Individual,Silver,19,4,High Tax Era,Standard,Low,0,14.820191582353582,Mid (4-7yr),12472.25,Low,0,0,Medium,1,3,1,3
Nissan,Tiida,2017,1738519.0,50832,Electric,Automatic,0,Van,Batticaloa,Reconditioned,Dealer,Red,17,7,Medium Tax Era,Standard,Very High,0,14.368544734534142,Mid (4-7yr),7261.714285714285,Medium,0,0,Micro,4,2,2,1
Toyota,Allion,2020,3077362.0,30154,Petrol,Automatic,2000,Sedan,Colombo,Used,Dealer,White,18,4,High Tax Era,Standard,Low,0,14.939583619396723,Mid (4-7yr),7538.5,Low,0,0,Medium,1,3,1,3
Toyota,Axio,2016,1774840.0,73368,Petrol,Manual,1000,Sedan,Gampaha,Reconditioned,Dealer,White,16,8,Medium Tax Era,Standard,Medium,1,14.389221399414565,Old (8-12yr),9171.0,Medium,0,1,Small,2,2,2,2
Toyota,Camry,2014,1380154.0,97167,Petrol,Manual,1800,Sedan,Gampaha,Used,Individual,Brown,15,10,Low Tax Era,Standard,Low,0,14.13770636966668,Old (8-12yr),9716.7,Medium,0,0,Medium,1,1,2,3
Honda,Vezel,2016,1672165.0,84361,Diesel,Automatic,1300,SUV,Kurunegala,Used,Individual,White,6,8,Medium Tax Era,Standard,Medium,1,14.329630349995274,Old (8-12yr),10545.125,Medium,0,0,Small,2,2,2,2
Toyota,Prius,2015,2231936.0,96416,Hybrid,Automatic,2000,Wagon,Colombo,Reconditioned,Dealer,Red,24,9,Low Tax Era,Standard,High,1,14.618380376278532,Old (8-12yr),10712.888888888889,Medium,0,1,Medium,3,1,2,3
Honda,City,2012,1267456.0,146846,Hybrid,Automatic,1500,Hatchback,Kandy,Used,Dealer,Brown,23,12,Low Tax Era,Standard,High,0,14.052523088822698,Old (8-12yr),12237.166666666666,High,0,0,Small,3,1,3,2
Honda,Insight,2020,3115165.0,58773,Hybrid,Automatic,1000,Sedan,Batticaloa,Used,Individual,White,19,4,High Tax Era,Standard,High,0,14.951792999313495,Mid (4-7yr),14693.25,Medium,0,0,Small,3,3,2,2
Toyota,Aqua,2016,1751724.0,108340,Petrol,Automatic,1000,Hatchback,Gampaha,Reconditioned,Individual,Gold,8,8,Medium Tax Era,Standard,Medium,1,14.3761115746881,Old (8-12yr),13542.5,High,0,1,Small,2,2,3,2
Toyota,Axio,2017,2442586.0,114319,Hybrid,Automatic,1500,Sedan,Colombo,Used,Individual,White,18,7,Medium Tax Era,Standard,High,1,14.708568281507304,Mid (4-7yr),16331.285714285714,High,0,0,Small,3,2,3,2
Toyota,Camry,2012,1082042.0,210223,Petrol,Automatic,2000,Sedan,Negombo,Used,Dealer,Silver,16,12,Low Tax Era,Standard,Low,0,13.894361478818865,Old (8-12yr),17518.583333333332,Very High,0,0,Medium,1,1,4,3
Honda,Accord,2013,1323801.0,86472,Hybrid,Automatic,1500,SUV,Jaffna,Used,Individual,Black,8,11,Low Tax Era,Standard,High,0,14.096018457468054,Old (8-12yr),7861.090909090909,Medium,0,0,Small,3,1,2,2
Toyota,Vezel,2015,2100482.0,68887,Hybrid,Automatic,2000,SUV,Colombo,Reconditioned,Individual,White,11,9,Low Tax Era,Standard,High,1,14.557677876247707,Old (8-12yr),7654.111111111111,Medium,0,1,Medium,3,1,2,3
Suzuki,Hustler,2013,850521.0,123724,Hybrid,Automatic,1800,Van,Kandy,Used,Dealer,Brown,17,11,Low Tax Era,Standard,High,0,13.653605557620484,Old (8-12yr),11247.636363636364,High,0,0,Medium,3,1,3,3
Toyota,CH-R,2013,1094937.0,242325,Petrol,Automatic,1300,SUV,Batticaloa,Used,Dealer,Red,11,11,Low Tax Era,Standard,Medium,0,13.906208298625142,Old (8-12yr),22029.545454545456,Very High,0,0,Small,2,1,4,2
Nissan,March,2013,1026861.0,177031,Hybrid,Automatic,1000,Hatchback,Batticaloa,Reconditioned,Individual,Brown,7,11,Low Tax Era,Standard,High,0,13.842018107924819,Old (8-12yr),16093.727272727272,Very High,0,0,Small,3,1,4,2
Hyundai,Accent,2019,2011776.0,72780,Diesel,Automatic,1500,Coupe,Kurunegala,Used,Dealer,Red,17,5,Medium Tax Era,Standard,Low,0,14.514528969069056,Mid (4-7yr),14556.0,Medium,0,0,Small,1,2,2,2
Benz,GLC,2010,1263658.0,218518,Diesel,Manual,2400,Van,Kandy,Used,Individual,White,16,14,Low Tax Era,Luxury,Low,0,14.049522038811167,Vintage (13+yr),15608.42857142857,Very High,14,0,Large,1,1,4,4
KIA,Sportage,2011,641417.0,148531,Petrol,Automatic,2000,Van,Negombo,Used,Individual,White,8,13,Low Tax Era,Standard,Low,0,13.371436629458268,Vintage (13+yr),11425.461538461539,High,0,0,Medium,1,1,3,3
Honda,Vezel,2018,1973833.0,61966,Diesel,Automatic,1000,SUV,Gampaha,Used,Individual,Grey,11,6,Medium Tax Era,Standard,Medium,1,14.495488402227778,Mid (4-7yr),10327.666666666666,Medium,0,0,Small,2,2,2,2
Toyota,Camry,2016,2146145.0,76476,Diesel,Automatic,1500,Sedan,Negombo,Reconditioned,Individual,White,18,8,Medium Tax Era,Standard,Low,0,14.579184233409396,Old (8-12yr),9559.5,Medium,0,0,Small,1,2,2,2
Honda,Civic,2020,2957053.0,48853,Electric,Manual,0,Sedan,Batticaloa,Reconditioned,Individual,Blue,10,4,High Tax Era,Standard,Very High,0,14.899704060419646,Mid (4-7yr),12213.25,Low,0,0,Micro,4,3,1,1
Toyota,Allion,2011,1090420.0,125452,Diesel,Automatic,1300,Sedan,Galle,Reconditioned,Individual,White,20,13,Low Tax Era,Standard,Medium,0,13.902074418166535,Vintage (13+yr),9650.153846153846,High,0,0,Small,2,1,3,2
Suzuki,Every,2011,500246.0,204269,Diesel,Automatic,1500,Van,Jaffna,Used,Dealer,Blue,12,13,Low Tax Era,Standard,Low,0,13.1228572554265,Vintage (13+yr),15713.0,Very High,0,0,Small,1,1,4,2
Toyota,Vezel,2018,1944352.0,106863,Petrol,Automatic,1500,SUV,Jaffna,Reconditioned,Individual,White,6,6,Medium Tax Era,Standard,Low,1,14.480439831880217,Mid (4-7yr),17810.5,High,0,1,Small,1,2,3,2
Toyota,CH-R,2017,2422466.0,107770,Hybrid,Automatic,1800,SUV,Gampaha,Used,Dealer,White,6,7,Medium Tax Era,Standard,High,0,14.700297000363252,Mid (4-7yr),15395.714285714286,High,0,0,Medium,3,2,3,3
Suzuki,Swift,2012,727765.0,117739,Diesel,Automatic,1800,Hatchback,Gampaha,Used,Individual,White,24,12,Low Tax Era,Standard,Low,1,13.497734846938158,Old (8-12yr),9811.583333333334,High,0,0,Medium,1,1,3,3
Suzuki,Every,2017,1136777.0,105282,Petrol,Automatic,1800,Van,Negombo,Used,Dealer,Red,20,7,Medium Tax Era,Standard,Low,0,13.943708503009152,Mid (4-7yr),15040.285714285714,High,0,0,Medium,1,2,3,3
BMW,530i,2017,3679913.0,116955,Hybrid,Automatic,3500,Sedan,Galle,Reconditioned,Dealer,Black,6,7,Medium Tax Era,Luxury,High,0,15.118399940306825,Mid (4-7yr),16707.85714285714,High,7,0,Large,3,2,3,4
Mitsubishi,Mirage,2021,3525511.0,34861,Hybrid,Automatic,1000,Sedan,Colombo,Used,Dealer,White,18,3,High Tax Era,Standard,High,0,15.075536231907954,New (0-3yr),11620.333333333334,Low,0,0,Small,3,3,1,2
Nissan,Juke,2019,1967951.0,43051,Diesel,Automatic,1800,Hatchback,Kandy,Used,Individual,Black,5,5,Medium Tax Era,Standard,Low,0,14.492503966052986,Mid (4-7yr),8610.2,Low,0,0,Medium,1,2,1,3
Toyota,Vitz,2017,2647449.0,90155,Hybrid,Automatic,1300,Hatchback,Kurunegala,Used,Individual,Red,18,7,Medium Tax Era,Standard,High,0,14.789107470538095,Mid (4-7yr),12879.285714285714,Medium,0,0,Small,3,2,2,2
Toyota,Allion,2023,4364980.125,9462,Hybrid,Automatic,1300,Sedan,Anuradhapura,Used,Dealer,Black,18,1,High Tax Era,Standard,High,0,15.28912442307696,New (0-3yr),9462.0,Low,0,0,Small,3,3,1,2
Suzuki,Alto,2008,500000.0,167829,Diesel,Manual,800,Hatchback,Colombo,Used,Individual,Silver,7,16,Low Tax Era,Standard,Medium,1,13.122365377402328,Vintage (13+yr),10489.3125,Very High,0,0,Small,2,1,4,2
Mazda,Axela,2022,3781869.0,51734,Diesel,Automatic,1000,SUV,Negombo,Reconditioned,Dealer,Black,17,2,High Tax Era,Standard,Medium,0,15.145729154262328,New (0-3yr),25867.0,Medium,0,0,Small,2,3,2,2
Honda,City,2017,1658636.0,79857,Petrol,Automatic,1800,SUV,Kandy,Used,Individual,Red,10,7,Medium Tax Era,Standard,Low,0,14.321506738720998,Mid (4-7yr),11408.142857142857,Medium,0,0,Medium,1,2,2,3
Toyota,CH-R,2019,2331058.0,117714,Diesel,Automatic,1000,SUV,Kurunegala,Reconditioned,Individual,White,5,5,Medium Tax Era,Standard,Medium,0,14.661833228722887,Mid (4-7yr),23542.8,High,0,0,Small,2,2,3,2
Suzuki,Celerio,2020,2210353.0,38843,Hybrid,Automatic,1300,Sedan,Ratnapura,Reconditioned,Dealer,Red,22,4,High Tax Era,Standard,High,0,14.608663241661805,Mid (4-7yr),9710.75,Low,0,0,Small,3,3,1,2
Suzuki,Swift,2015,1245027.0,111469,Hybrid,Automatic,2000,Hatchback,Batticaloa,Used,Individual,Brown,15,9,Low Tax Era,Standard,High,1,14.034668577587889,Old (8-12yr),12385.444444444445,High,0,0,Medium,3,1,3,3
Honda,Accord,2019,2632670.0,79491,Diesel,Automatic,1000,SUV,Colombo,Reconditioned,Individual,Blue,6,5,Medium Tax Era,Standard,Medium,0,14.783509478145593,Mid (4-7yr),15898.2,Medium,0,0,Small,2,2,2,2
Honda,Grace,2016,1499839.0,100985,Petrol,Automatic,2000,Sedan,Kalutara,Used,Dealer,Red,10,8,Medium Tax Era,Standard,Low,0,14.22086899371648,Old (8-12yr),12623.125,High,0,0,Medium,1,2,3,3
Suzuki,Celerio,2010,500000.0,236405,Petrol,Automatic,1300,Hatchback,Kurunegala,Reconditioned,Individual,Gold,18,14,Low Tax Era,Standard,Medium,0,13.122365377402328,Vintage (13+yr),16886.071428571428,Very High,0,0,Small,2,1,4,2
Toyota,Vitz,2019,2332675.0,113509,Diesel,Automatic,1000,Hatchback,Negombo,Reconditioned,Individual,Silver,5,5,Medium Tax Era,Standard,Medium,0,14.66252666437684,Mid (4-7yr),22701.8,High,0,0,Small,2,2,3,2
Toyota,Vitz,2017,2132324.0,62820,Petrol,Automatic,2000,Hatchback,Matara,Used,Individual,Brown,10,7,Medium Tax Era,Standard,Low,0,14.572723491674616,Mid (4-7yr),8974.285714285714,Medium,0,0,Medium,1,2,2,3
Honda,Civic,2020,3560654.0,45535,Hybrid,Automatic,2000,Sedan,Gampaha,Reconditioned,Dealer,White,12,4,High Tax Era,Standard,High,0,15.0854550746684,Mid (4-7yr),11383.75,Low,0,0,Medium,3,3,1,3
Mazda,Axela,2017,1840968.0,65906,Petrol,Automatic,1300,SUV,Jaffna,Used,Individual,White,19,7,Medium Tax Era,Standard,Medium,0,14.425802621398809,Mid (4-7yr),9415.142857142857,Medium,0,0,Small,2,2,2,2
Suzuki,Spacia,2010,500000.0,245201,Petrol,Automatic,1000,Van,Galle,Used,Individual,Silver,23,14,Low Tax Era,Standard,Medium,0,13.122365377402328,Vintage (13+yr),17514.35714285714,Very High,0,0,Small,2,1,4,2
Toyota,Allion,2019,3430311.0,62821,Hybrid,Automatic,1800,Sedan,Colombo,Used,Dealer,Brown,8,5,Medium Tax Era,Standard,High,0,15.048161777104447,Mid (4-7yr),12564.2,Medium,0,0,Medium,3,2,2,3
Suzuki,Wagon R,2011,524518.0,115200,Petrol,Manual,1000,Hatchback,Ratnapura,Reconditioned,Individual,Red,20,13,Low Tax Era,Standard,Medium,1,13.170236931138549,Vintage (13+yr),8861.538461538461,High,0,1,Small,2,1,3,2
Honda,Civic,2016,1900390.0,55064,Electric,Automatic,0,Sedan,Colombo,Reconditioned,Dealer,Black,5,8,Medium Tax Era,Standard,Very High,0,14.457570212438604,Old (8-12yr),6883.0,Medium,0,0,Micro,4,2,2,1
Mitsubishi,Outlander,2011,702021.0,179925,Petrol,Manual,1800,SUV,Colombo,Used,Dealer,Blue,13,13,Low Tax Era,Standard,Low,0,13.46172002154823,Vintage (13+yr),13840.384615384615,Very High,0,0,Medium,1,1,4,3
Suzuki,Swift,2013,739365.0,99874,Petrol,Automatic,1800,Hatchback,Ratnapura,Reconditioned,Individual,White,7,11,Low Tax Era,Standard,Low,1,13.513548341197762,Old (8-12yr),9079.454545454546,Medium,0,1,Medium,1,1,2,3
Suzuki,Every,2022,2188769.0,27777,Petrol,Manual,1000,Van,Kandy,Used,Dealer,White,20,2,High Tax Era,Standard,Medium,0,14.598850300176087,New (0-3yr),13888.5,Low,0,0,Small,2,3,1,2
Toyota,Vitz,2021,4364980.125,31225,Hybrid,Automatic,1800,Hatchback,Colombo,Reconditioned,Dealer,Grey,18,3,High Tax Era,Standard,High,0,15.28912442307696,New (0-3yr),10408.333333333334,Low,0,0,Medium,3,3,1,3
Honda,City,2008,555092.0,94012,Petrol,Manual,1300,Sedan,Anuradhapura,Reconditioned,Individual,Silver,12,16,Low Tax Era,Standard,Medium,0,13.226890946258262,Vintage (13+yr),5875.75,Medium,0,0,Small,2,1,2,2
Mitsubishi,Montero,2018,2087384.0,111388,Hybrid,Manual,1300,Coupe,Gampaha,Reconditioned,Individual,White,11,6,Medium Tax Era,Standard,High,0,14.55142264436929,Mid (4-7yr),18564.666666666668,High,0,0,Small,3,2,3,2
Toyota,Corolla,2014,1486680.0,146770,Electric,Manual,0,Sedan,Kurunegala,Used,Individual,White,16,10,Low Tax Era,Standard,Very High,0,14.212056676537266,Old (8-12yr),14677.0,High,0,0,Micro,4,1,3,1
Honda,Fit,2013,1111260.0,93368,Diesel,Automatic,1800,Hatchback,Kandy,Used,Dealer,Black,15,11,Low Tax Era,Standard,Low,1,13.921005964523914,Old (8-12yr),8488.0,Medium,0,0,Medium,1,1,2,3
Honda,City,2010,609612.0,104315,Petrol,Manual,1000,Sedan,Jaffna,Used,Individual,Black,8,14,Low Tax Era,Standard,Medium,0,13.320579608586506,Vintage (13+yr),7451.071428571428,High,0,0,Small,2,1,3,2
KIA,Sorento,2010,576316.0,195106,Petrol,Automatic,1300,Hatchback,Gampaha,Used,Dealer,Black,5,14,Low Tax Era,Standard,Medium,0,13.264413135514758,Vintage (13+yr),13936.142857142857,Very High,0,0,Small,2,1,4,2
Mazda,Axela,2018,2104620.0,94698,Petrol,Automatic,1000,Wagon,Negombo,Used,Individual,White,20,6,Medium Tax Era,Standard,Medium,0,14.559645961382182,Mid (4-7yr),15783.0,Medium,0,0,Small,2,2,2,2
Suzuki,Wagon R,2014,1133303.0,88177,Electric,Automatic,0,Hatchback,Colombo,Used,Dealer,Green,16,10,Low Tax Era,Standard,Very High,1,13.940647818230385,Old (8-12yr),8817.7,Medium,0,0,Micro,4,1,2,1
Toyota,Prius,2012,1012534.0,221295,Petrol,Automatic,1000,Hatchback,Batticaloa,Used,Individual,White,10,12,Low Tax Era,Standard,Medium,1,13.82796764526661,Old (8-12yr),18441.25,Very High,0,0,Small,2,1,4,2
Suzuki,Wagon R,2016,1239491.0,85693,Hybrid,Manual,800,Hatchback,Kandy,Used,Individual,White,19,8,Medium Tax Era,Standard,High,1,14.030212176221145,Old (8-12yr),10711.625,Medium,0,0,Small,3,2,2,2
Toyota,Prius,2014,1632280.0,207716,Hybrid,Automatic,2000,Sedan,Colombo,Used,Dealer,Blue,9,10,Low Tax Era,Standard,High,1,14.305488981057227,Old (8-12yr),20771.6,Very High,0,0,Medium,3,1,4,3
Toyota,Prius,2019,3825379.0,56277,Hybrid,Automatic,1500,Van,Colombo,Used,Dealer,Grey,19,5,Medium Tax Era,Standard,High,1,15.157168366713474,Mid (4-7yr),11255.4,Medium,0,0,Small,3,2,2,2
Mitsubishi,ASX,2019,2315955.0,108038,Petrol,Automatic,1500,Van,Kandy,Reconditioned,Individual,White,22,5,Medium Tax Era,Standard,Low,0,14.65533311922167,Mid (4-7yr),21607.6,High,0,0,Small,1,2,3,2
Suzuki,Wagon R,2013,691856.0,112398,Petrol,Automatic,1000,Hatchback,Jaffna,Reconditioned,Individual,White,20,11,Low Tax Era,Standard,Medium,1,13.447134565846447,Old (8-12yr),10218.0,High,0,1,Small,2,1,3,2
Honda,Grace,2010,859958.0,132664,Petrol,Automatic,1800,Sedan,Colombo,Reconditioned,Dealer,Brown,24,14,Low Tax Era,Standard,Low,0,13.664639992674624,Vintage (13+yr),9476.0,High,0,0,Medium,1,1,3,3
Mitsubishi,Pajero,2018,2090097.0,64509,Petrol,Automatic,1300,Coupe,Colombo,Reconditioned,Individual,White,23,6,Medium Tax Era,Standard,Medium,0,14.552721512793848,Mid (4-7yr),10751.5,Medium,0,0,Small,2,2,2,2
Suzuki,Every,2012,719704.0,110346,Diesel,Automatic,1300,Van,Kurunegala,Reconditioned,Dealer,White,18,12,Low Tax Era,Standard,Medium,0,13.486596684810932,Old (8-12yr),9195.5,High,0,0,Small,2,1,3,2
Suzuki,Celerio,2021,2006364.0,51523,Petrol,Automatic,1000,Van,Gampaha,Reconditioned,Dealer,Black,8,3,High Tax Era,Standard,Medium,0,14.511835185089959,New (0-3yr),17174.333333333332,Medium,0,0,Small,2,3,2,2
Honda,City,2020,2910465.0,18283,Petrol,Automatic,2000,Coupe,Colombo,Reconditioned,Individual,White,9,4,High Tax Era,Standard,Low,0,14.883823763784086,Mid (4-7yr),4570.75,Low,0,0,Medium,1,3,1,3
Honda,Civic,2018,2036198.0,74747,Petrol,Automatic,2000,Sedan,Gampaha,Reconditioned,Dealer,Silver,15,6,Medium Tax Era,Standard,Low,0,14.52659539254422,Mid (4-7yr),12457.833333333334,Medium,0,0,Medium,1,2,2,3
Nissan,X-Trail,2013,1045338.0,170036,Hybrid,Manual,1800,SUV,Gampaha,Reconditioned,Dealer,White,18,11,Low Tax Era,Standard,High,0,13.859851792688,Old (8-12yr),15457.818181818182,Very High,0,0,Medium,3,1,4,3
Mitsubishi,Lancer,2016,1756410.0,83048,Diesel,Automatic,1500,Hatchback,Matara,Used,Dealer,Red,24,8,Medium Tax Era,Standard,Low,0,14.378783080460382,Old (8-12yr),10381.0,Medium,0,0,Small,1,2,2,2
Toyota,Premio,2013,1348735.0,155138,Electric,Manual,0,Sedan,Kurunegala,Reconditioned,Individual,Black,22,11,Low Tax Era,Standard,Very High,0,14.114678415519144,Old (8-12yr),14103.454545454546,Very High,0,0,Micro,4,1,4,1
Honda,Accord,2019,3405634.0,98171,Hybrid,Automatic,1500,Coupe,Colombo,Used,Individual,Black,21,5,Medium Tax Era,Standard,High,0,15.04094197063378,Mid (4-7yr),19634.2,Medium,0,0,Small,3,2,2,2
Mazda,CX-5,2012,857871.0,120151,Petrol,Manual,1800,SUV,Kurunegala,Reconditioned,Individual,White,11,12,Low Tax Era,Standard,Low,0,13.662210183191853,Old (8-12yr),10012.583333333334,High,0,0,Medium,1,1,3,3
Nissan,X-Trail,2020,2368860.0,51499,Hybrid,Automatic,1800,SUV,Gampaha,Used,Dealer,Silver,10,4,High Tax Era,Standard,High,0,14.677919806873282,Mid (4-7yr),12874.75,Medium,0,0,Medium,3,3,2,3
Toyota,Allion,2016,1606304.0,76587,Petrol,Automatic,1000,Sedan,Kandy,Reconditioned,Dealer,Black,6,8,Medium Tax Era,Standard,Medium,0,14.289447068284586,Old (8-12yr),9573.375,Medium,0,0,Small,2,2,2,2
Toyota,Aqua,2013,1192983.0,216087,Petrol,Automatic,1300,Hatchback,Colombo,Used,Individual,Black,22,11,Low Tax Era,Standard,Medium,1,13.99196828942264,Old (8-12yr),19644.272727272728,Very High,0,0,Small,2,1,4,2
Nissan,Tiida,2016,1318191.0,59763,Diesel,Automatic,2000,SUV,Gampaha,Used,Dealer,Red,14,8,Medium Tax Era,Standard,Low,0,14.091771658700532,Old (8-12yr),7470.375,Medium,0,0,Medium,1,2,2,3
Toyota,Prius,2011,915640.0,90680,Petrol,Automatic,1800,SUV,Ratnapura,Used,Dealer,White,7,13,Low Tax Era,Standard,Low,1,13.727379645437624,Vintage (13+yr),6975.384615384615,Medium,0,0,Medium,1,1,2,3
Suzuki,Every,2013,855124.0,230992,Electric,Automatic,0,Van,Negombo,Used,Individual,Silver,14,11,Low Tax Era,Standard,Very High,0,13.659002936063299,Old (8-12yr),20999.272727272728,Very High,0,0,Micro,4,1,4,1
Mitsubishi,Montero,2011,834059.0,234557,Petrol,Automatic,1800,SUV,Colombo,Reconditioned,Dealer,White,22,13,Low Tax Era,Standard,Low,0,13.634060621199193,Vintage (13+yr),18042.846153846152,Very High,0,0,Medium,1,1,4,3
